epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
0;0.6;2.0;0.3014505653268357
1;0.5759300484132023;1.896791940751792;0.49576319137687663
2;0.5528257011087225;1.7989098332504747;0.2347777031338921
3;0.5306482213393484;1.7060788369243254;0.2754236900559865
4;0.5093604263439178;1.6180382940826255;0.20660391906817996
5;0.48892662500670314;1.534540998021851;0.24378859030314254
6;0.46931255801769023;1.4553524989005293;0.22092332779864676
7;0.4504853404334202;1.3802504454337525;0.23111872492794142
8;0.4324134065420961;1.3090239605589065;0.20335388921542283
9;0.41506645694051186;1.2414730493195627;0.23640715047052752
10;0.3984154077340755;1.1774080373049491;0.20029061979275495
11;0.38243234177475316;1.1166490380682066;0.25036139440944405
12;0.36709046185517985;1.0590254480280075;0.19571938583075116
13;0.35236404578046415;1.0043754674352903;0.22817370419455907
14;0.3382284032423576;0.9525456460600361;0.2120699624704888
15;0.32465983442348517;0.9033904523224429;0.20288181690701687
16;0.3116355902622334;0.8567718646586627;0.18300871880842667
17;0.29913383431167495;0.8125589839737183;0.1784920713458138
18;0.28713360612858296;0.7706276660934067;0.2143393388446011
19;0.2756147861311536;0.7308601731831684;0.17809713173709257
20;0.26455806186651615;0.6931448431551464;0.20784285557081747
21;0.253944895631476;0.6573757761351733;0.16293661346843072
22;0.24375749339220262;0.6234525371093255;0.1784643651493764
23;0.23397877495075348;0.5912798739151129;0.1845942635763093
24;0.22459234530841538;0.5607674497854611;0.18766600875815453
25;0.2155824671778505;0.5318295896944989;0.18798860106198617
26;0.20693403459796175;0.5043850397929288;0.17256005926757204
27;0.19863254760723897;0.47835673925749966;0.1831046174521293
28;0.19066408793312473;0.4536716039139658;0.17856355879940472
29;0.18301529565663935;0.43026032102597483;0.17666164839609969
30;0.1756733468131414;0.4080571546736739;0.16249796863774735
31;0.16862593189166963;0.38699976117556606;0.1745921972914837
32;0.16186123519681775;0.36702901403534094;0.1686210767285969
33;0.15536791503853992;0.3480888379221555;0.16674097045255465
34;0.14913508471667433;0.33012605121820066;0.1666904302331755
35;0.14315229426830214;0.3130902166914482;0.1777704943506916
36;0.13740951294734038;0.2969334998742856;0.17402781387874805
37;0.13189711240699384;0.28161053475038406;0.18224023312297774
38;0.12660585055686924;0.26707829637266545;0.1704011149405411
39;0.12152685606768725;0.25329598005469517;0.16262855153795078
40;0.11665161349761229;0.24022488679628623;0.16494582723764806
41;0.11197194901526338;0.2278283146216037;0.16151197833097386
42;0.10748001669546876;0.21607145552466075;0.1800468167272646
