epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
59;0.05358484917666402;0.05543272847345071;0.42966585502028576
60;0.05143520796755042;0.05488116360940264;0.4277091935624209
61;0.049371803024824065;0.05433508690744998;0.4251012324450498
62;0.047391174843890015;0.05379444375946745;0.43667992212556594
63;0.04549000270366685;0.053259180100689724;0.4383668965427653
64;0.043665099099065914;0.052729242404304856;0.4309156394476429
65;0.041913404396820515;0.05220457767610161;0.4225847421264071
66;0.04023198170570494;0.05168513344916992;0.44223632550995085
67;0.03861801195254286;0.051170857778654245;0.4280050465618518
68;0.03706878915574938;0.05066169923655896;0.442359939809019
69;0.035581715888482565;0.05015760690660556;0.44438190223724094
70;0.03415429892379762;0.049658530379140954;0.4353172466484167
71;0.03278414505450291;0.04916441974609651;0.42946806060099046
72;0.03146895708070884;0.04867522559599717;0.43371197616775103
73;0.030206529958342714;0.048190899009020245;0.44121635873651827
74;0.02899474710217194;0.04771139155210344;0.42891894628279514
75;0.027831576837137408;0.04723665527410147;0.4236557203331037
76;0.026715068992047175;0.04676664270099093;0.4328892483573619
77;0.02564335162991961;0.04630130683112281;0.4389639597562696
78;0.024614627909493956;0.04584060113052235;0.43390531278903477
79;0.023627173072646352;0.045384479528235586;0.4276634032357104
80;0.02267933155266054;0.044932896411722156;0.43265331745981084
81;0.02176951419850475;0.044485806622294115;0.43072935873519186
82;0.020896195610461236;0.044043165450599935;0.43929355296882994
83;0.02005791158264114;0.04360492863215357;0.42622351210333487
84;0.01925325664809707;0.043171052342907974;0.4210179406878997
85;0.018480881722417256;0.04274149319487267;0.43787928294424594
86;0.017739491841850728;0.042316208231774885;0.4378406682483342
87;0.01702784399217116;0.0418951549247639;0.43982543337560975
88;0.01634474502463932;0.04147829116815814;0.4324334412425126
89;0.01568904965556995;0.04106557527523455;0.4368357943905368
90;0.015059658546149225;0.04065696597405991;0.44258328786642004
91;0.014455516459283365;0.0402524224033636;0.43583572362597
92;0.013875610490388183;0.039851904108451415;0.4252966019228525
93;0.013318968369153339;0.03945537103716011;0.4318234195205782
94;0.012784656829433994;0.039062783535852116;0.4433088533224639
95;0.012271780044536827;0.03867410234545013;0.435478913100097
96;0.01177947812527711;0.03828928859751121;0.4443811939868626
97;0.011306925678288502;0.03790830381033988;0.4332312440712454
98;0.01085333042216863;0.03753110988513996;0.42138579036836504
99;0.0104179318591401;0.037157669102204575;0.4306196687590382
