epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
0;0.6;0.1;1.151866163954985
1;0.5759300484132023;0.09900498337491681;1.1673732075893721
2;0.5528257011087225;0.09801986733067553;1.1807405225816086
3;0.5306482213393484;0.09704455335485082;1.1578941342637106
4;0.5093604263439178;0.09607894391523232;1.1514800908328344
5;0.48892662500670314;0.09512294245007141;1.1536817323239832
6;0.46931255801769023;0.09417645335842488;1.2515545886657158
7;0.4504853404334202;0.09323938199059484;1.2172557298611482
8;0.4324134065420961;0.09231163463866358;1.1609826876640816
9;0.41506645694051186;0.09139311852712283;1.1610725948112561
10;0.3984154077340755;0.09048374180359596;1.1940439645670204
11;0.38243234177475316;0.08958341352965282;1.1947983138384504
12;0.36709046185517985;0.08869204367171575;1.1924104412825043
13;0.35236404578046415;0.08780954309205613;1.1719662614390378
14;0.3382284032423576;0.0869358235398806;1.155426803894224
15;0.32465983442348517;0.08607079764250579;1.2295471552466142
16;0.3116355902622334;0.08521437889662115;1.2176472398463596
17;0.29913383431167495;0.08436648165963838;1.1817403876924406
18;0.28713360612858296;0.0835270211411272;0.8134471803889582
19;0.2756147861311536;0.08269591339433624;0.5365746681200011
20;0.26455806186651615;0.0818730753077982;0.7945057255203741
21;0.253944895631476;0.08105842459701872;0.6099721870181843
22;0.24375749339220262;0.08025187979624786;0.7559697177902838
23;0.23397877495075348;0.07945336025033341;0.5720636642789518
24;0.22459234530841538;0.07866278610665535;0.6537088235631011
25;0.2155824671778505;0.0778800783071405;0.5445270567751984
26;0.20693403459796175;0.07710515858035663;0.5463800347248583
27;0.19863254760723897;0.07633794943368533;0.4940153561240047
28;0.19066408793312473;0.07557837414557256;0.5461630291707972
29;0.18301529565663935;0.07482635675785652;0.5432865193858858
30;0.1756733468131414;0.0740818220681718;0.5449214982888532
31;0.16862593189166963;0.07334469562242893;0.5005375877986764
32;0.16186123519681775;0.0726149037073691;0.49587495774183543
33;0.15536791503853992;0.07189237334319262;0.4586632795922951
34;0.14913508471667433;0.07117703227626097;0.462942025783644
35;0.14315229426830214;0.07046880897187134;0.458141038633315
36;0.13740951294734038;0.0697676326071031;0.44880439909443565
37;0.13189711240699384;0.06907343306373546;0.4657927569860763
38;0.12660585055686924;0.06838614092123559;0.4471631105455014
39;0.12152685606768725;0.06770568744981646;0.4438800929392383
40;0.11665161349761229;0.06703200460356394;0.4372159830306716
41;0.11197194901526338;0.06636502501363194;0.4681220453092854
42;0.10748001669546876;0.06570468198150568;0.45939468975244635
43;0.10316828536478852;0.06505090947233165;0.4357563788616246
44;0.09902952597474952;0.06440364210831415;0.4350727888919083
45;0.09505679948162328;0.06376281516217734;0.45484712116409454
46;0.09124344521242558;0.0631283645506926;0.42959042652776586
47;0.08758306969763274;0.06250022682827008;0.4305234746997948
48;0.08406953595189083;0.061878339180614084;0.442790336468965
49;0.08069695318474655;0.061262639418441615;0.4404449358112984
50;0.07745966692414832;0.06065306597126335;0.4334378222091067
51;0.07435224953615878;0.060049557881226595;0.4352593086890449
52;0.07136949112498404;0.05945205479701944;0.4324220894326716
53;0.06850639079806278;0.05886049696783552;0.4448334987945291
54;0.06575814828157009;0.058274825237398964;0.439903630151495
55;0.06312015587227866;0.05769498103804867;0.4364966208870422
56;0.060587990712283865;0.05712090638488149;0.43465838988694716
57;0.05815740737364052;0.05655254386995371;0.44599844419028384
58;0.05582433074047852;0.055989836656540205;0.4251112972738231
59;0.05358484917666402;0.05543272847345071;0.4327526050297043
60;0.05143520796755042;0.05488116360940264;0.44103618611291984
61;0.049371803024824065;0.05433508690744998;0.4354889992258079
62;0.047391174843890015;0.05379444375946745;0.44242514117864185
63;0.04549000270366685;0.053259180100689724;0.44720938641960356
64;0.043665099099065914;0.052729242404304856;0.45059848224148563
65;0.041913404396820515;0.05220457767610161;0.4358720689554741
66;0.04023198170570494;0.05168513344916992;0.4302188711628584
67;0.03861801195254286;0.051170857778654245;0.43496539722582256
68;0.03706878915574938;0.05066169923655896;0.44075633608387116
69;0.035581715888482565;0.05015760690660556;0.42559750942863483
70;0.03415429892379762;0.049658530379140954;0.4454214165363403
71;0.03278414505450291;0.04916441974609651;0.4485259703321597
72;0.03146895708070884;0.04867522559599717;0.4459572581228669
73;0.030206529958342714;0.048190899009020245;0.4408232902705902
74;0.02899474710217194;0.04771139155210344;0.44305521930457675
75;0.027831576837137408;0.04723665527410147;0.4300660017420918
76;0.026715068992047175;0.04676664270099093;0.42757836422588624
77;0.02564335162991961;0.04630130683112281;0.42480402670495976
78;0.024614627909493956;0.04584060113052235;0.4215993460339452
79;0.023627173072646352;0.045384479528235586;0.43680251846641316
80;0.02267933155266054;0.044932896411722156;0.4321618631785447
81;0.02176951419850475;0.044485806622294115;0.4377252215056702
82;0.020896195610461236;0.044043165450599935;0.4360397309878153
83;0.02005791158264114;0.04360492863215357;0.42874373386791936
84;0.01925325664809707;0.043171052342907974;0.43995308949203166
85;0.018480881722417256;0.04274149319487267;0.4309682534054953
86;0.017739491841850728;0.042316208231774885;0.4356700927687237
87;0.01702784399217116;0.0418951549247639;0.43042435629542686
88;0.01634474502463932;0.04147829116815814;0.42964914245681846
89;0.01568904965556995;0.04106557527523455;0.4262853373953522
90;0.015059658546149225;0.04065696597405991;0.42433590232424107
91;0.014455516459283365;0.0402524224033636;0.4309176906388771
92;0.013875610490388183;0.039851904108451415;0.4459773655869185
93;0.013318968369153339;0.03945537103716011;0.43583789117928934
94;0.012784656829433994;0.039062783535852116;0.43005519242140333
95;0.012271780044536827;0.03867410234545013;0.4337203897143232
96;0.01177947812527711;0.03828928859751121;0.43256131206072
97;0.011306925678288502;0.03790830381033988;0.4305915148446665
98;0.01085333042216863;0.03753110988513996;0.4284992600551904
99;0.0104179318591401;0.037157669102204575;0.43040119321392334
