epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
0;0.6;2.0;0.6062032023857874
1;0.5759300484132023;1.896791940751792;0.6676140718736664
2;0.5528257011087225;1.7989098332504747;0.7361481170209301
3;0.5306482213393484;1.7060788369243254;0.6296359645732484
4;0.5093604263439178;1.6180382940826255;0.7626775042495786
5;0.48892662500670314;1.534540998021851;0.5581432650967917
6;0.46931255801769023;1.4553524989005293;0.6626762689376718
7;0.4504853404334202;1.3802504454337525;0.5775965075300481
8;0.4324134065420961;1.3090239605589065;0.5120652354346029
9;0.41506645694051186;1.2414730493195627;0.6371870909931894
10;0.3984154077340755;1.1774080373049491;0.561817887911046
11;0.38243234177475316;1.1166490380682066;0.5052499251589743
12;0.36709046185517985;1.0590254480280075;0.48215003466353246
13;0.35236404578046415;1.0043754674352903;0.4885808622412727
14;0.3382284032423576;0.9525456460600361;0.4987335570413797
15;0.32465983442348517;0.9033904523224429;0.4701810869213288
16;0.3116355902622334;0.8567718646586627;0.5435385030456534
17;0.29913383431167495;0.8125589839737183;0.5031812199735483
18;0.28713360612858296;0.7706276660934067;0.5388329727549767
19;0.2756147861311536;0.7308601731831684;0.4812445382307213
20;0.26455806186651615;0.6931448431551464;0.46259190958097607
21;0.253944895631476;0.6573757761351733;0.481145834295615
22;0.24375749339220262;0.6234525371093255;0.4719816363058109
23;0.23397877495075348;0.5912798739151129;0.5015840916984414
24;0.22459234530841538;0.5607674497854611;0.43735486719726313
25;0.2155824671778505;0.5318295896944989;0.48146332655402874
26;0.20693403459796175;0.5043850397929288;0.4612718840928017
27;0.19863254760723897;0.47835673925749966;0.4594497536567211
28;0.19066408793312473;0.4536716039139658;0.43510073646308633
29;0.18301529565663935;0.43026032102597483;0.44985790436517964
30;0.1756733468131414;0.4080571546736739;0.45221482631364424
31;0.16862593189166963;0.38699976117556606;0.4458879846584605
32;0.16186123519681775;0.36702901403534094;0.4516505338519426
