epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
0;0.6;2.0;2.9281640641113005
1;0.5759300484132023;1.896791940751792;3.142257792480288
2;0.5528257011087225;1.7989098332504747;2.854280410573333
3;0.5306482213393484;1.7060788369243254;3.37905923454982
4;0.5093604263439178;1.6180382940826255;2.7209730708899116
5;0.48892662500670314;1.534540998021851;2.586720712150599
6;0.46931255801769023;1.4553524989005293;2.800103882585309
7;0.4504853404334202;1.3802504454337525;2.7444066270413403
8;0.4324134065420961;1.3090239605589065;2.9881267298127083
9;0.41506645694051186;1.2414730493195627;2.3996998453603844
10;0.3984154077340755;1.1774080373049491;2.4854212534108133
11;0.38243234177475316;1.1166490380682066;2.5632855493392217
12;0.36709046185517985;1.0590254480280075;2.425530360217479
13;0.35236404578046415;1.0043754674352903;2.3159085906316283
14;0.3382284032423576;0.9525456460600361;2.3435828656270874
15;0.32465983442348517;0.9033904523224429;2.198344330760244
16;0.3116355902622334;0.8567718646586627;2.415181373189313
17;0.29913383431167495;0.8125589839737183;2.1728205701175316
18;0.28713360612858296;0.7706276660934067;2.0293936132210226
19;0.2756147861311536;0.7308601731831684;2.375743577356757
20;0.26455806186651615;0.6931448431551464;2.0393286811095055
21;0.253944895631476;0.6573757761351733;2.1633227423094783
22;0.24375749339220262;0.6234525371093255;2.1269575166879773
23;0.23397877495075348;0.5912798739151129;2.0666034358408947
24;0.22459234530841538;0.5607674497854611;2.001326238641457
25;0.2155824671778505;0.5318295896944989;1.9925672313446001
26;0.20693403459796175;0.5043850397929288;2.0602642215532683
27;0.19863254760723897;0.47835673925749966;1.954015169701931
28;0.19066408793312473;0.4536716039139658;2.068873620356162
29;0.18301529565663935;0.43026032102597483;2.0032081351282374
30;0.1756733468131414;0.4080571546736739;1.8788752400391024
31;0.16862593189166963;0.38699976117556606;1.911048805731706
32;0.16186123519681775;0.36702901403534094;1.8982279811937868
33;0.15536791503853992;0.3480888379221555;1.8703995845294192
34;0.14913508471667433;0.33012605121820066;1.8985043212963746
35;0.14315229426830214;0.3130902166914482;1.9227787086666615
36;0.13740951294734038;0.2969334998742856;1.9053854826717707
37;0.13189711240699384;0.28161053475038406;1.8580287384792995
38;0.12660585055686924;0.26707829637266545;1.8556282850381793
39;0.12152685606768725;0.25329598005469517;1.827186560259204
40;0.11665161349761229;0.24022488679628623;1.8332640093447654
41;0.11197194901526338;0.2278283146216037;1.8467428156074246
42;0.10748001669546876;0.21607145552466075;1.8766306642517372
43;0.10316828536478852;0.20492129773284287;1.831832356709337
44;0.09902952597474952;0.1943465330140274;1.846346776134763
45;0.09505679948162328;0.18431746876702962;1.8562873911423272
46;0.09124344521242558;0.17480594464853597;1.8349463075397843
47;0.08758306969763274;0.16578525350242346;1.8394738246142968
48;0.08406953595189083;0.1572300663694448;1.834882634688466
49;0.08069695318474655;0.14911636136671613;1.8121777312250675
50;0.07745966692414832;0.1414213562373095;1.80926043508448
51;0.07435224953615878;0.13412344438055843;1.8146510292328801
52;0.07136949112498404;0.12720213418345722;1.8106186717096535
53;0.06850639079806278;0.12063799148280482;1.8199078418389594
54;0.06575814828157009;0.11441258499653376;1.8220510297053056
55;0.06312015587227866;0.1085084345710023;1.82232234670372
56;0.060587990712283865;0.10290896209893514;1.8125209512732294
57;0.05815740737364052;0.09759844497019594;1.8089414574146454
58;0.05582433074047852;0.09256197192468747;1.7917188959523862
59;0.05358484917666402;0.08778540118342042;1.7893793442061987
60;0.05143520796755042;0.08325532074018732;1.7996073912183366
61;0.049371803024824065;0.07895901070234641;1.8261306199216427
62;0.047391174843890015;0.07488440757497258;1.7974291710644503
63;0.04549000270366685;0.07102007038809022;1.7993850768615822
64;0.043665099099065914;0.06735514857187726;1.797078379105859
65;0.041913404396820515;0.06387935148963816;1.7975506900689147
66;0.04023198170570494;0.060582919542998326;1.7948205757446356
67;0.03861801195254286;0.05745659676818673;1.785128969649158
68;0.03706878915574938;0.05449160484646102;1.7960505464815129
69;0.035581715888482565;0.0516796184556993;1.7831402211228582
70;0.03415429892379762;0.049012741893949004;1.7950136026088934
71;0.03278414505450291;0.046483486909295095;1.788099200989179
72;0.03146895708070884;0.04408475167379618;1.7807621161529708
73;0.030206529958342714;0.041809800842450326;1.781338505444879
74;0.02899474710217194;0.03965224664119863;1.7789329958961075
75;0.027831576837137408;0.03760603093086393;1.7841725803761523
76;0.026715068992047175;0.03566540819666266;1.7888079057036097
77;0.02564335162991961;0.03382492941552632;1.788221961373148
78;0.024614627909493956;0.03207942675593427;1.7799822774513583
79;0.023627173072646352;0.030423999067296762;1.7814226400754323
80;0.02267933155266054;0.028853998118144264;1.7811961809360413
81;0.02176951419850475;0.027365015544481706;1.778233465158556
82;0.020896195610461236;0.02595287047166022;1.77881482459392
83;0.02005791158264114;0.02461359777501013;1.776717434141448
84;0.01925325664809707;0.023343436946272726;1.7764892479689876
85;0.018480881722417256;0.022138821534568864;1.7818607890561435
86;0.017739491841850728;0.02099636913225622;1.7755283048615431
87;0.01702784399217116;0.019912871877556644;1.7779880110220962
88;0.01634474502463932;0.018885287447286223;1.776485736499089
89;0.01568904965556995;0.017910730514396744;1.7808542171571013
90;0.015059658546149225;0.016986464646342472;1.781053963547931
91;0.014455516459283365;0.016109894621523818;1.7781828807898286
92;0.013875610490388183;0.015278559142233509;1.7778487944653483
93;0.013318968369153339;0.014490123923644065;1.7728764972002422
94;0.012784656829433994;0.013742375139431405;1.7786768677130478
95;0.012271780044536827;0.013033213205630636;1.7763334193497424
96;0.01177947812527711;0.01236064688527001;1.7766356065480993
97;0.011306925678288502;0.011722787697229446;1.7730488922788128
98;0.01085333042216863;0.011117844613624535;1.7768779186095314
99;0.0104179318591401;0.01054411903082687;1.7756758730283952
